-0.49249878  0.12679209 -0.04797575 -0.06886386|-0.49249878  0.12679226 -0.49249878 -0.49249878|-0.49249878 -0.01914692 -0.02182579  0.03282392  0.00707998  0.0121536 -0.02411318, 0.12679226  0.01974852 -0.0002857   0.01596614 -0.05552444  0.03280317 -0.03333378
-0.49006467  0.72468251 -0.05854046 -0.06765224|-0.49006467  0.72468251 -0.49006467 -0.49006467|-0.49006467  0.02432655  0.01895733  0.02789681 -0.00959581  0.01385144  0.04904494, 0.72468251 -0.03381208 -0.02189149 -0.00954082 -0.02342055  0.0369266 -0.04648809
 0.25837856 -0.05798765  0.06721264  0.03953177| 0.25837856 -0.05798764  0.25837856  0.25837856| 0.25837856 -0.00175369 -0.00379756 -0.03316396  0.01757294 -0.05816098  0.03736685,-0.05798764  0.02392698 -0.0068576   0.01908917  0.02532764  0.00021921 -0.01065238
-0.03244676 -0.11835707 -0.05528629 -0.07705188|-0.03244676 -0.11835708 -0.03244676 -0.03244676|-0.03244676  0.0080421  -0.03920958 -0.00181351 -0.02332937 -0.03175827  0.02109894,-0.11835708  0.02728883  0.04733792  0.00104134 -0.03604027  0.0357702  0.03750133
 0.20045589 -0.07483598  0.07883435  0.07641563| 0.20045589 -0.07483599  0.20045589  0.20045589| 0.20045589  0.01974694 -0.04038812 -0.02667763 -0.04613434  0.03944657  0.03244832,-0.07483599  0.00229239 -0.04949678  0.0172871   0.03901772  0.05094591  0.00074494
0.44792764 0.82632639 0.072144   0.07482365|0.44792764 0.82632639 0.44792764 0.44792764| 0.44792764 -0.04881818  0.03810395 -0.01285373  0.03172538  0.01386517  0.01935933, 0.82632639  0.02891466 -0.02148918 -0.05164707  0.02450107  0.03668657  0.02787497
 0.17649533 -0.22109762  0.04763772  0.06468548| 0.17649533 -0.22109762  0.17649533  0.17649533| 0.17649533 -0.00677945 -0.02507244 -0.03508165 -0.02157155 -0.01125817  0.00889571,-0.22109762 -0.03671052  0.01502077 -0.02654436 -0.04016932  0.01841267 -0.02370819
-0.4765549   0.02670138 -0.09161524 -0.07341846|-0.4765549   0.02670141 -0.4765549  -0.4765549 |-0.4765549   0.02684398 -0.04528872  0.07172115  0.02228665 -0.00582468 -0.03355888, 2.67014105e-02  2.60968926e-02 -1.06769739e-02  7.50874369e-05  9.23393360e-04 -3.56839677e-02 -7.43930497e-02
-0.47721603 -0.99506729 -0.07798205 -0.08133468|-0.47721603 -0.99506729 -0.47721603 -0.47721603|-0.47721603 -0.03338267  0.01505385  0.03936504  0.04298833 -0.04538361 -0.02449567,-0.99506729 -0.0255098  -0.02500225 -0.06148463  0.0188982  -0.02425413 -0.044669  
-0.25094989 -0.66874536 -0.05771137 -0.03707448|-0.25094989 -0.66874536 -0.25094989 -0.25094989|-0.25094989 -0.01982411  0.01523306 -0.02391356 -0.03320722  0.01351808 -0.04166886,-0.66874536 -0.01336128  0.01490605 -0.02729525  0.0094191  -0.01430682  0.01257287
-0.86227089  0.12906154 -0.0430851  -0.08698585|-0.86227089  0.12906155 -0.86227089 -0.86227089|-0.86227089 -0.02700571  0.01727708 -0.01431475 -0.02015062 -0.01564958  0.0144338 , 0.12906155 -0.04477526 -0.07361753  0.00681781 -0.0098078  -0.00083964 -0.00315274
-0.06519808 -0.35501601 -0.08634173 -0.09419652|-0.06519804 -0.35501601 -0.06519804 -0.06519804|-0.06519804  0.06779118  0.02649139  0.01030078 -0.02688974  0.01821115 -0.04296795,-0.35501601 -0.05149599 -0.02607476  0.03175654  0.07008506  0.02012018  0.01608668
 0.60359308 -0.70963295  0.05802682  0.02693299| 0.60359308 -0.70963295  0.60359308  0.60359308| 0.60359308  0.02280824  0.03125312 -0.00977105  0.00814091 -0.04484314  0.02240897,-0.70963295  0.0138856   0.01513093  0.00837776 -0.0150986  -0.00501031  0.00661825
 0.25900769 -0.2743405   0.06486591  0.06583699| 0.25900769 -0.2743405   0.25900769  0.25900769| 0.25900769  0.00754502  0.03202503  0.02928869 -0.02791263  0.01008271 -0.05003477,-0.2743405   0.0054182  -0.04658186 -0.00382123 -0.04406218  0.02461558  0.00774684
-0.01334766  0.86651539 -0.06532244 -0.06446605|-0.01334761  0.86651539 -0.01334761 -0.01334761|-0.01334761 -0.04956284  0.02978243  0.01966395 -0.0075801   0.00141998  0.02840288, 0.86651539 -0.006986    0.0411912  -0.01323957 -0.02346748  0.02208663  0.04654253
 0.00086225 -0.0270046   0.06929263  0.11518347| 0.00086225 -0.0270046   0.00086225  0.00086225| 0.00086225  0.05974788  0.01899081 -0.01658465  0.01771157 -0.00567428  0.02285708,-0.0270046  -0.00059325 -0.08113292 -0.00425641  0.04767043 -0.04569416  0.06993076
-0.8806787  -0.21124201 -0.06196754 -0.06901346|-0.8806787  -0.21124203 -0.8806787  -0.8806787 |-0.8806787  -0.03729145 -0.01386856  0.04589211 -0.01589546 -0.01718124 -0.00527812,-0.21124203  0.01168071 -0.00836063 -0.04774701  0.01824011  0.05127276 -0.02570769
-0.28673698 -0.46010312 -0.0581872  -0.07365981|-0.28673698 -0.46010312 -0.28673698 -0.28673698|-0.28673698 -0.02061966 -0.00642948  0.00302149 -0.02058958  0.04913558 -0.03614851,-0.46010312  0.03060351 -0.02965666 -0.03458956 -0.03211592  0.03883654 -0.03057206
 0.40673247 -0.38952187  0.09220294  0.08613263| 0.40673247 -0.38952187  0.40673247  0.40673247| 0.40673247 -0.03880334 -0.07803734  0.00248551 -0.00501905 -0.03494125 -0.00983547,-0.38952187  0.02855808 -0.04016955 -0.03258032  0.05976324 -0.0210948 -0.03243266
0.2823191  0.50038119 0.07342974 0.08589084|0.2823191  0.50038119 0.2823191  0.2823191 | 0.2823191   0.03787263 -0.04354173 -0.02996627 -0.00479124 -0.03733278  0.02143864, 0.50038119  0.03673946 -0.00496177  0.05552194 -0.01824199  0.05131723 -0.04204469
-0.29702073  0.65830357 -0.05179027 -0.08300997|-0.29702073  0.65830357 -0.29702073 -0.29702073|-0.29702073  0.01724928  0.0172084  -0.01525454 -0.0116317  -0.05005546 -0.00601187, 0.65830357  0.00795802  0.0666772  -0.02290022 -0.01851096 -0.04288896  0.0225597 
 0.51340012 -0.15366477  0.04477454  0.05261046| 0.51340012 -0.15366479  0.51340012  0.51340012| 0.51340012  0.00995426  0.00251562  0.00134096 -0.01181681  0.03744794  0.03474161,-0.15366479 -0.0151946   0.03868926  0.01356245  0.02434264  0.00502466  0.02308293
 0.05035762 -0.45775405  0.04057351  0.04685723| 0.05035761 -0.45775405  0.05035761  0.05035761| 0.05035761 -0.00949074  0.00379633  0.02670791  0.01622369  0.03111087  0.00620388,-0.45775405 -0.00379603  0.02361644  0.01664275  0.03133566  0.02506306 -0.01243783
-0.46523804 -0.25185105 -0.06931635 -0.08285865|-0.46523804 -0.25185105 -0.46523804 -0.46523804|-0.46523804 -0.06360273  0.0068322  -0.00642146  0.01313361 -0.01561839  0.02333315,-0.25185105  0.03608595 -0.0162499   0.01423854  0.03105164 -0.0683054  0.03894873
 0.86976398 -0.75519382  0.07603683  0.03022187| 0.86976398 -0.75519382  0.86976398  0.86976398| 0.86976398  0.03177323 -0.06391681 -0.01701057 -0.01130966  0.01773554  0.01422062,-7.55193817e-01  2.07427122e-02 -1.33932109e-03  1.35279849e-04 -6.71801976e-03 -2.14073037e-02  1.32913795e-02
0.08061814 0.03511194 0.0812716  0.07112929|0.08061814 0.03511194 0.08061814 0.08061814| 0.08061814  0.05757972 -0.04866058 -0.00653941  0.03231051 -0.00409358  0.00205397, 0.03511194 -0.03742336  0.00257024  0.05640754  0.00634428 -0.01244174  0.03317351
 0.34627112 -0.2286264   0.06367454  0.10400076| 0.34627112 -0.2286264   0.34627112  0.34627112| 0.34627112  0.0352162  -0.01793632  0.04007206 -0.01785025 -0.00274642  0.03543637,-0.2286264   0.0265426   0.06814632  0.02575411  0.06922487  0.02164855 -0.02651463
 0.75404415 -0.00584072  0.07137009  0.07515197| 0.75404415 -0.00584075  0.75404415  0.75404415| 0.75404415 -0.01177115  0.02084     0.03635004  0.00386842  0.03782217  0.05980579,-0.00584075  0.02103688  0.03023833  0.02094344 -0.05763804 -0.01156985  0.03794844
0.84007383 0.44475999 0.05493632 0.03890324|0.84007383 0.44475999 0.84007383 0.84007383| 0.84007383  0.02477557 -0.04158314 -0.00621546  0.00276746  0.02832135  0.0113633 , 0.44475999  0.01083621  0.03174344 -0.00350843 -0.01349604 -0.01678278  0.00591689
 0.23389744 -0.82847721  0.07043732  0.0846597 | 0.23389744 -0.82847721  0.23389744  0.23389744| 0.23389744 -0.03026132 -0.02909579  0.04032621 -0.03189651 -0.03655254 -0.00242696,-0.82847721 -0.03840386 -0.01563875  0.0246694   0.0592139   0.05182498 -0.00667892
-0.46091688  0.81546354 -0.05085084 -0.09174419|-0.46091688  0.81546354 -0.46091688 -0.46091688|-0.46091688 -0.03245179  0.0196554   0.02743417  0.01685099 -0.00320875 -0.01946101, 0.81546354  0.01026348 -0.03849528 -0.02463475  0.03663196 -0.02130199  0.08516533
 0.54797708 -0.34506398  0.15072255  0.07070974| 0.54797708 -0.34506398  0.54797708  0.54797708| 0.54797708  0.0854999   0.00543665  0.11224264 -0.02230623 -0.07590131  0.00858913,-0.34506398 -0.02140156 -0.00184727  0.002188    0.03232198  0.00925045  0.07326453
-0.08851731  0.27190234 -0.0791496  -0.11085129|-0.08851728  0.27190234 -0.08851728 -0.08851728|-0.08851728 -0.00552157  0.04447599  0.02593184  0.00656958  0.02639615  0.0690875 , 0.27190234 -0.05728371  0.06813435  0.0397996   0.01282602  0.06199418  0.01363998
0.11388727 0.15056131 0.05868615 0.06831606|0.11388727 0.15056133 0.11388727 0.11388727| 0.11388727 -0.01888383 -0.0395864  -0.0321405   0.02220922 -0.01139669  0.01394147, 0.15056133 -0.0059499   0.01454935 -0.01556259 -0.03338198  0.05907863 -0.03472888
0.39501854 0.12418807 0.07349544 0.04010227|0.39501854 0.12418828 0.39501854 0.39501854| 0.39501854 -0.01970261 -0.06491568  0.00419768  0.00413289 -0.01987362  0.02801228, 0.12418828 -0.00282721  0.02226416 -0.02213351  0.02165443 -0.00485285  0.01981083
-0.70908645  0.00777388 -0.06411367 -0.08374022|-0.70908645  0.00777385 -0.70908645 -0.70908645|-0.70908645  0.0351628   0.0142767  -0.0123207   0.00492892  0.02912101  0.05393206, 0.00777385 -0.06816859 -0.01628121 -0.00039711  0.04355987 -0.01097863  0.02382928
 0.02996577 -0.17798737  0.08462483  0.03072386| 0.02996578 -0.17798737  0.02996578  0.02996578| 0.02996578 -0.00185092  0.04672508 -0.03976207 -0.00728148 -0.05095907  0.05159428,-0.17798737  0.00419597 -0.02133151  0.00752291 -0.02142964  0.00092788  0.00666364
 0.20724441 -0.83680869  0.0742311   0.07189618| 0.20724442 -0.83680869  0.20724442  0.20724442| 0.20724442  0.03737459 -0.04005347 -0.03805191  0.03849903 -0.00091329  0.00421549,-0.83680869 -0.0090528   0.01074247 -0.01424816 -0.05657156 -0.02068412  0.05142017
 0.02895079 -0.38223158  0.06479912  0.07780349| 0.02895082 -0.38223158  0.02895082  0.02895082| 0.02895082 -0.03461083 -0.01125522 -0.02563169  0.02879401  0.03145218  0.03717667,-3.82231580e-01 -1.43531266e-02  1.04822780e-02 -6.41920243e-03 -6.30750441e-02 -3.10111380e-05 -5.88006688e-02
-0.12389152 -0.29582244 -0.03957508 -0.06870654|-0.12389153 -0.29582244 -0.12389153 -0.12389153|-1.23891526e-01 -1.57108161e-02  1.28037636e-03  3.12857281e-02 -8.08573185e-03 -2.44322014e-02 -1.62008616e-05,-0.29582244  0.00523803 -0.03899272  0.0131257  -0.03832618 -0.03994683  0.03116111
0.57953228 0.00219771 0.06235342 0.08777923|0.57953228 0.00219773 0.57953228 0.57953228| 0.57953228  0.00133541  0.00270486  0.0470168  -0.03574407  0.03013719 -0.01949149, 0.00219773 -0.03643991  0.03248589  0.01657909  0.05731788 -0.04849582  0.02935864
0.00794429 0.35193125 0.06272446 0.06332008|0.00794428 0.35193125 0.00794428 0.00794428| 0.00794428  0.00611337  0.04097832 -0.02534182 -0.03899487  0.00234996  0.02387478, 0.35193125  0.02776166 -0.03384975  0.00612884 -0.01027593 -0.0520692  0.00941499
 0.10472065 -0.30813636  0.1169449   0.09336201| 0.10472063 -0.30813636  0.10472063  0.10472063| 0.10472063  0.05751432 -0.05045946 -0.05730871  0.06356156 -0.04659793  0.00931135,-0.30813636  0.01162185 -0.07827807 -0.00646512  0.02996198 -0.04695722 -0.01226728
0.48585208 0.58641706 0.05820771 0.08818277|0.48585208 0.58641706 0.48585208 0.48585208| 0.48585208 -0.01100895 -0.0156258   0.00405695 -0.0113204   0.05120155 -0.04018739, 0.58641706 -0.01820977  0.04550663  0.02983044  0.02818332  0.00322249 -0.07659667
 0.31717725 -0.0071327   0.04734372  0.04410267| 0.31717725 -0.00713269  0.31717725  0.31717725| 0.31717725  0.01491085  0.02492621  0.04027064  0.00075604 -0.00043153 -0.0005078 ,-0.00713269 -0.00189102  0.02453319 -0.02342411 -0.01013453 -0.02478866 -0.02269757
-0.15176342  0.35229889 -0.06419535 -0.10680151|-0.15176342  0.35229889 -0.15176342 -0.15176342|-0.15176342 -0.01739191 -0.01111964 -0.04740519 -0.00284632 -0.04801351  0.01438927, 0.35229889  0.04939008 -0.04770115 -0.04660238 -0.0052668   0.05922595  0.0587055 
 0.34466938 -0.52037944  0.03969357  0.04504771| 0.34466938 -0.52037944  0.34466938  0.34466938| 0.34466938  0.00257267 -0.00629327  0.03102824  0.0159336  -0.00710631  0.0259842 ,-0.52037944  0.00408042 -0.03488903 -0.00304788  0.00126136  0.02628858  0.02120632
 0.70294843 -0.74805104  0.07757189  0.04939568| 0.70294843 -0.74805104  0.70294843  0.70294843| 0.70294843 -0.02505266 -0.05643821  0.02822528 -0.00531618  0.04193739 -0.02069274,-0.74805104 -0.00921326  0.01423345 -0.03080324  0.01219826  0.01109512  0.04086268
-0.05563091  0.05457933 -0.04339707 -0.04128039|-0.05563091  0.05457933 -0.05563091 -0.05563091|-0.05563091  0.02019432 -0.01081928 -0.03126597  0.00396451  0.02189669  0.01585179, 0.05457933 -0.03372737  0.00557452 -0.01048879  0.01987662 -0.0108429  0.00441478
 0.07484201 -0.26121013  0.09071885  0.06169717| 0.07484202 -0.26121013  0.07484202  0.07484202| 0.07484202 -0.02909736  0.03308417 -0.0738112   0.0425545  -0.00876781  0.00127521,-0.26121013  0.02183386 -0.02995703 -0.00596589 -0.04315759 -0.02580571  0.02261856
 0.66683975 -0.64019648  0.09115899  0.06126453| 0.66683975 -0.64019648  0.66683975  0.66683975| 0.66683975 -0.00907537  0.05693863 -0.0465817   0.02490074  0.011248  0.06163297,-0.64019648  0.03067579  0.01905944 -0.00494031  0.04403483  0.01916713  0.02762739
-0.40511946  0.11561772 -0.06362097 -0.06620756|-0.40511946  0.11561737 -0.40511946 -0.40511946|-0.40511946  0.01991319 -0.01565775  0.0126868  -0.02801624 -0.05993084 -0.01191276, 0.11561737 -0.00484707  0.02599716 -0.01507872 -0.01700375  0.06756103  0.00683129
-0.52221782  0.25811302 -0.05632881 -0.07657688|-0.52221782  0.25811302 -0.52221782 -0.52221782|-0.52221782 -0.01227096 -0.02935445  0.01884688  0.0399326  -0.02040313 -0.01807659, 0.25811302 -0.02542293 -0.03369991 -0.01268383 -0.02510354  0.03913363 -0.05902386
-0.59552287  0.67279111 -0.0754651  -0.04176974|-0.59552287  0.67279111 -0.59552287 -0.59552287|-0.59552287  0.03013339  0.01013538  0.00170956  0.07319365 -0.01270476 -0.00648236, 0.67279111  0.0196378   0.02052227 -0.00603257 -0.02047276 -0.00597144 -0.02795426
-0.48805683 -0.20170468 -0.0884754  -0.03438473|-0.48805683 -0.20170468 -0.48805683 -0.48805683|-0.48805683  0.00270765  0.00564881 -0.07594081  0.01250303  0.05570996 -0.02765032,-0.20170468  0.02071047  0.00040509  0.01611227 -0.02226513  0.00636104  0.01048098
-0.28586068  0.23785293 -0.03819575 -0.07058331|-0.28586068  0.23785293 -0.28586068 -0.28586068|-0.28586068  0.00032718  0.0035045   0.03168181 -0.00214098  0.01468646  0.02532195, 0.23785293  0.04614691  0.01082759  0.04689234  0.00206639 -0.00798088  0.03379608
0.39342615 0.10079071 0.05482851 0.03803814|0.39342615 0.10079068 0.39342615 0.39342615| 0.39342615 -0.00602937  0.00951141 -0.03608771 -0.0259691  -0.01034078 -0.04090039, 0.10079068 -0.02057364  0.0166269  -0.00945157 -0.00132376  0.02777941 -0.01357963
-0.01996445  0.13317371 -0.0579062  -0.0457771 |-0.01996446  0.13317368 -0.01996446 -0.01996446|-0.01996446 -0.01311211 -0.0103067  -0.03378928  0.04348048 -0.00803261 -0.02584466, 0.13317368  0.01997271 -0.00219624  0.01472415 -0.03223634  0.02092225  0.02143697
-0.08831982 -0.41462594 -0.06209759 -0.08181095|-0.08831984 -0.41462594 -0.08831984 -0.08831984|-0.08831984 -0.02639033 -0.03968731  0.0004344   0.02177234 -0.01352673 -0.04009752,-0.41462594  0.02087915 -0.06908699  0.01806392 -0.01720183 -0.02535844 -0.02719156
 0.14181019 -0.47901224  0.08554277  0.06346707| 0.14181019 -0.47901224  0.14181019  0.14181019| 0.14181019  0.04061414 -0.03744764  0.04306424 -0.04575684  0.03112338 -0.01825751,-0.47901224  0.01940638  0.00148282 -0.04409881 -0.01183683 -0.01204508 -0.05100004
-0.42790284 -0.80370022 -0.05713915 -0.08947312|-0.42790284 -0.80370022 -0.42790284 -0.42790284|-0.42790284 -0.03565053 -0.02107055 -0.00899552 -0.02318149  0.0218853 -0.03233058,-0.80370022  0.00706761 -0.02702655  0.01382849 -0.06223789 -0.0713245  0.01628975
-0.0964177   0.69172425 -0.05384412 -0.03967788|-0.0964177   0.69172425 -0.0964177  -0.0964177 |-0.0964177  -0.0249491  -0.03452965  0.02562684 -0.00027721 -0.02519323  0.01105894, 0.69172425 -0.02125684  0.02528554  0.02299382  0.00478837 -0.0010032 -0.00078203
0.22669377 0.55273168 0.06801152 0.05447011|0.22669377 0.55273168 0.22669377 0.22669377| 0.22669377  0.02140387 -0.02948065 -0.03856584 -0.03367331 -0.006796  0.03933243, 0.55273168  0.00089546 -0.00313817  0.03333659 -0.01964278 -0.01231269 -0.04827576
 0.4031153  -0.06233911  0.05655869  0.08770278| 0.4031153 -0.0623391  0.4031153  0.4031153| 0.4031153  -0.01267185  0.01777271  0.03973645  0.01429741  0.02829656 -0.03078073,-0.0623391   0.00870163  0.01396892 -0.07903749  0.03266929  0.02319174 -0.03243665
-0.1062394   0.97415825 -0.06220362 -0.08303287|-0.10623941  0.97415825 -0.10623941 -0.10623941|-0.10623941 -0.04906547 -0.00791282 -0.01169055 -0.01455156  0.03907434 -0.00742432, 0.97415825 -0.01187113  0.06122424  0.01864256  0.0255265  -0.03779768  0.04137365
-0.18195117 -0.2075227  -0.06255525 -0.07608508|-0.18195117 -0.2075227  -0.18195117 -0.18195117|-1.81951167e-01 -2.02452828e-02 -2.29012824e-02 -6.91682143e-05 -4.24445334e-02 -4.21796627e-02 -1.78782337e-02,-0.2075227  -0.01251826 -0.00378142 -0.05590307  0.03729076  0.0452796 -0.02020255
0.96740548 0.02963622 0.05072651 0.0740064 |0.96740548 0.02963624 0.96740548 0.96740548| 0.96740548  0.01501147 -0.00180456 -0.03246365  0.02152665 -0.02239265 -0.0322942 , 0.02963624  0.01690132 -0.01916393  0.00608794  0.04466222  0.05571822  0.03681201
-0.05562575 -0.06356295 -0.06902256 -0.06936679|-0.05562574 -0.06356295 -0.05562574 -0.05562574|-0.05562574  0.00605632 -0.0209318  -0.05055412  0.04793014 -0.00088554  0.01432672,-0.06356295  0.0262391   0.02214803  0.05603279 -0.01023409  0.00179772  0.03479049
0.02748533 0.12099555 0.06134753 0.06980764|0.02748532 0.12099559 0.02748532 0.02748532| 0.02748532 -0.03310194 -0.02942974 -0.02288837  0.01068947 -0.00894538 -0.04256956,0.12099559 0.01908399 0.05303674 0.02518373 0.02959634 0.00885318 0.02257527
-0.00024629  0.14323855  0.07654977 -0.10017176|-0.00024627  0.14323855 -0.00024627 -0.00024627|-0.00024627  0.04734785  0.0330117   0.00955042  0.0243508   0.01582085  0.04976421, 0.14323855 -0.01076768 -0.0131051   0.07981035  0.00377417  0.0335089  0.07147275
0.2131713  0.3084863  0.06005123 0.05330154|0.2131713 0.3084863 0.2131713 0.2131713| 0.2131713  -0.03225156 -0.03807716  0.00880871 -0.03364625 -0.00583325  0.01060709, 0.3084863  -0.01190137  0.02489031  0.02252271  0.01648131  0.02216433  0.0398812 
-0.14939386 -0.24019657 -0.06308679 -0.05626735|-0.14939386 -0.24019657 -0.14939386 -0.14939386|-0.14939386 -0.00532176 -0.04737732 -0.02548926 -0.02770972  0.01150128  0.02506586,-0.24019657 -0.03756569  0.03395944 -0.00918139  0.00358998  0.0108245  0.025274  
0.50267428 0.3332643  0.0420928  0.06434465|0.50267428 0.3332643  0.50267428 0.50267428| 0.50267428 -0.01849485 -0.01575661  0.00822968  0.00239822 -0.02219539 -0.0342108 , 0.3332643   0.03425899 -0.01478454  0.01046692  0.00040666 -0.04594574 -0.04172386
-0.05310114  0.09255414 -0.06309837 -0.07978457|-0.05310114  0.09255413 -0.05310114 -0.05310114|-0.05310114  0.02850529  0.01213659  0.05549601 -0.00063126 -0.01215296 -0.01975911, 0.09255413  0.00319367  0.02859427 -0.00573395  0.0034518   0.01185414  0.08997993
-0.67278334  0.10429944 -0.07364407 -0.0815908 |-0.67278334  0.10429914 -0.67278334 -0.67278334|-0.67278334 -0.03604469  0.01112638 -0.06693687 -0.00274011 -0.00314327  0.01332295, 0.10429914  0.01433881  0.02245739  0.05334525 -0.03138117 -0.05295125 -0.0315055 
 0.39434721 -0.03021906  0.07609451  0.05445401| 0.39434721 -0.03021904  0.39434721  0.39434721| 0.39434721  0.02081964  0.03482642 -0.0206375  -0.06317794 -0.00462291 -0.02410178,-0.03021904 -0.0099063  -0.02002028 -0.03452408  0.03469734  0.02341976 -0.0052908 
 0.22148782 -0.4093038   0.1054459   0.11821317| 0.22148782 -0.4093038   0.22148782  0.22148782| 0.22148782  0.05234047 -0.02579564  0.04447989  0.0161668   0.08943557 -0.01738757,-0.4093038  -0.02830499  0.01521485  0.00922126 -0.12017964 -0.01411446 -0.02450336
-0.25716865  0.61051229 -0.07914491 -0.07938517|-0.25716864  0.61051229 -0.25716864 -0.25716864|-0.25716864  0.03884759  0.03329376  0.05750381  0.01137647  0.00386944 -0.03194036, 0.61051229  0.06690084  0.02968212  0.0021422  -0.01477438  0.02810123 -0.016042  
0.59483065 0.24346601 0.09064634 0.05608606|0.59483065 0.24346601 0.59483065 0.59483065| 0.59483065  0.00466856 -0.03563505  0.05354677  0.06311834 -0.02686622  0.02944472, 0.24346601  0.03926457  0.00218509 -0.02965991 -0.02142138  0.00240281  0.02535784
 0.83552295 -0.10805369  0.08422027  0.05202858| 0.83552295 -0.10805392  0.83552295  0.83552295| 0.83552295  0.02221995  0.01282551 -0.00526335  0.0343731  -0.08477131  0.02426901,-0.10805392  0.00195649 -0.00438514  0.00829819 -0.02128732 -0.02590153  0.05143938
0.77553049 0.44346703 0.09681913 0.10135973|0.77553049 0.44346703 0.77553049 0.77553049| 7.75530490e-01 -3.70774803e-02 -1.64088018e-02  3.57553417e-03 -9.31865095e-02 -1.32482319e-04  2.32662767e-02, 0.44346703 -0.04176467 -0.07058286  0.01809692  0.05350971 -0.03295672  0.00823828
-0.02110995 -0.75167857 -0.05520159 -0.07091129|-0.02110998 -0.75167857 -0.02110998 -0.02110998|-0.02110998 -0.03254199  0.01773006 -0.01270764  0.00222089  0.01252109  0.04638093,-7.51678573e-01  7.50008146e-04  5.24346781e-02  3.88747866e-02  1.10924072e-02 -2.06647021e-02  2.89632187e-02
 0.41448768 -0.71833218  0.04585844  0.07991093| 0.41448768 -0.71833218  0.41448768  0.41448768| 4.14487680e-01 -3.11078006e-03  1.85547751e-02 -3.95997335e-02  1.78273190e-04 -1.99543996e-02  1.33835469e-02,-0.71833218  0.04081556 -0.01143112  0.04516693 -0.0505707   0.00721803 -0.02966373
-0.01437933  0.29800821 -0.04774208 -0.07060192|-0.01437936  0.29800821 -0.01437936 -0.01437936|-0.01437936  0.00260224 -0.01976243  0.0074007  -0.03690501  0.03131778  0.0012063 , 0.29800821 -0.02676952  0.01646747  0.02694023  0.05646864 -0.02935861 -0.00723868
 0.17444118 -1.12179269  0.09593751  0.07501296| 0.1744412  -1.12179269  0.1744412   0.1744412 | 0.1744412   0.03744432 -0.03205106 -0.08388516  0.02851577  0.0037765  0.00288144,-1.12179269 -0.03113113 -0.01793702  0.0604599   0.00195761 -0.03838836  0.01301741
