-0.02577972 -0.58870152 -0.05284592 -0.07739906|-0.02577946 -0.58870152 -0.02577946 -0.02577946|-0.02577946 -0.01081405 -0.0274711   0.03642578  0.00666416 -0.02204986  0.01048181,-0.58870152 -0.03223017  0.00382725 -0.06040392 -0.01424271 -0.00479036 -0.03436614
 0.48610013 -0.5119696  -0.0914199  -0.11428789| 0.48610012 -0.51196959  0.48610012  0.48610012| 0.48610012 -0.01178505 -0.0220145  -0.03829505  0.03086253 -0.0316532  0.0678509 ,-0.51196959 -0.04694001 -0.10212118 -0.01024651 -0.00138642 -0.01810337  0.00280739
 0.37494994 -0.08283191  0.07933652  0.06856046| 0.37494994 -0.08283182  0.37494994  0.37494994| 0.37494994  0.02603339  0.01919357  0.03859146  0.01659219 -0.01057968 -0.05972965,-0.08283182 -0.0417123   0.02801285  0.0094704  -0.0420361   0.01724547 -0.0084176 
0.28564538 0.01059933 0.08785342 0.04512502|0.28564538 0.01059922 0.28564538 0.28564538| 0.28564538 -0.03121742  0.03358907 -0.03638706  0.02769112  0.05220726 -0.03149438, 0.01059922  0.00295752 -0.0151335  -0.02398887  0.00323027  0.03481933 -0.00804164
 0.1807952  -0.73957187  0.0657317   0.10311209| 0.18079523 -0.73957187  0.18079523  0.18079523| 0.18079523 -0.05249786  0.03452561 -0.01513559 -0.00500413  0.00207671  0.01122443,-7.39571871e-01  4.61314619e-04 -3.50587188e-03  4.02445275e-02 -3.57228430e-02 -3.38282774e-03 -9.01146437e-02
 0.05337217 -0.60383841  0.1253064   0.10479899| 0.05337185 -0.60383841  0.05337185  0.05337185| 0.05337185  0.03658647 -0.03957981  0.06780152  0.07302784  0.02397715  0.051186  ,-0.60383841 -0.05058949 -0.00867353  0.05526246  0.05348772 -0.01430249 -0.0494929 
-0.45234832 -0.10310441  0.07518661 -0.08462668|-0.4523489  -0.16158968 -0.4523489  -0.4523489 |-0.4523489   0.02893697 -0.04361645  0.00466178 -0.02045801 -0.01648112  0.04823088,-0.16158968 -0.01651076  0.00953818 -0.0012215  -0.03926302 -0.00241386  0.03034576
 0.38090417  0.73032933  0.05100221 -0.06959688|0.38090417 0.73032933 0.38090417 0.38090417| 0.38090417 -0.00161752 -0.02493892  0.01245015  0.0276162  -0.02213002 -0.02521196, 0.73032933 -0.04756397 -0.00335279 -0.00305881 -0.04016558  0.01026306 -0.03026185
-0.57503172  0.09813249 -0.09441752 -0.76176297|-0.57503394  0.29089472 -0.57503394 -0.57503394|-0.57503394  0.01490239 -0.01247773 -0.01896741  0.03986629  0.07779345 -0.02921277, 0.29089472 -0.02912523  0.02519547 -0.03296595  0.02921257 -0.01124074  0.01184609
 0.44818487  0.44145487 -0.08983627 -0.07552991|0.44818487 0.44145487 0.44818487 0.44818487| 0.44818487  0.0565954  -0.01501645  0.05670995  0.00643561  0.01419029 -0.03617225, 0.44145487  0.01309036 -0.01915696 -0.02746055  0.06261246  0.00560252 -0.02399041
-0.07271453  0.21885317 -0.07184381 -0.06635948|-0.07271459  0.21885316 -0.07271459 -0.07271459|-0.07271459 -0.04404079  0.00457046  0.01959303  0.01411203  0.02149677 -0.04782858, 0.21885316 -0.01602212  0.01436469 -0.04444779 -0.01286188 -0.03334975  0.02833309
-0.16907055  0.35443946 -0.07111194 -0.04328724|-0.16907057  0.35443946 -0.16907057 -0.16907057|-0.16907057  0.00906548 -0.04682353  0.03405847  0.030443   -0.02770376 -0.00031981, 0.35443946 -0.01252043  0.01258438 -0.00675976 -0.02602721 -0.00465805 -0.02943437
 0.21199794 -0.14056224  0.05834193  0.10938124| 0.21199794 -0.14056204  0.21199794  0.21199794| 0.21199794 -0.05057959  0.00190555 -0.00230534 -0.02466204  0.0083254  0.0134992 ,-0.14056204  0.01169561 -0.02083758  0.04637839  0.00277747 -0.06329266  0.07529983
0.33469417 0.73024998 0.11387217 0.07144684|0.33469416 0.73024998 0.33469416 0.33469416| 0.33469416 -0.05760172  0.02165413  0.06309463 -0.02221706 -0.06693908  0.02252685, 0.73024998  0.04652469  0.03561004  0.00605823 -0.00119863 -0.00417833  0.04110865
0.20696927 0.16972263 0.06314615 0.05733243|0.20696928 0.16972256 0.20696928 0.20696928| 0.20696928 -0.01675504  0.00734128  0.02141694  0.00377093 -0.04092715  0.04066764, 0.16972256 -0.03263454  0.01316092 -0.00018934  0.03314701  0.01910362  0.02545741
-0.54676085  0.52137018 -0.11812002 -0.08012391|-0.54676084  0.52137017 -0.54676084 -0.54676084|-0.54676084 -0.00548724 -0.06913438 -0.01413993  0.07588441 -0.05710931 -0.01356468, 0.52137017 -0.04922411  0.00204988 -0.03019192  0.04358411  0.03072459  0.01842146
 0.56295933  0.19360852 -0.04410647  0.71432865|0.56296278 0.38924596 0.56296278 0.56296278| 5.62962775e-01 -6.90944450e-03 -1.39447712e-02  1.18657040e-03 -3.16906295e-02 -3.76352888e-04  2.74080468e-02, 0.38924596 -0.00974758  0.0256693   0.05530375  0.00184331 -0.05826953  0.04551544
 0.55002888  0.0530089  -0.049839    0.57283407|0.55002984 0.18377522 0.55002984 0.55002984|5.50029844e-01 3.80510644e-03 1.70404940e-02 2.88378822e-02 1.11225919e-02 8.52309164e-05 3.60450314e-02, 0.18377522  0.05078668 -0.06672468  0.01436905 -0.01789793  0.0261568 -0.01805562
-0.97835147  0.65565378 -0.08934141  0.08968709|-0.97835148  0.6556538  -0.97835148 -0.97835148|-0.97835148  0.00187898 -0.00298896  0.00487432 -0.07285946 -0.03602838 -0.0395979 , 0.6556538  -0.0079876  -0.03534088 -0.04161769  0.02171538  0.06682774  0.01695659
 0.16799084 -0.82843032  0.05823469  0.05367819| 0.16799084 -0.82843032  0.16799084  0.16799084| 0.16799084  0.02261653 -0.00300275 -0.03516397 -0.03377592  0.01833418 -0.01502793,-0.82843032  0.00270551 -0.00951739 -0.01678314 -0.01561113 -0.0176771  0.04535778
-0.4633917   0.47748824  0.08513639  0.05012787|-0.4633917   0.47748824 -0.4633917  -0.4633917 |-0.4633917   0.05641079  0.01331618 -0.00825301 -0.02754673  0.0033971  0.05665966, 0.47748824 -0.02296407  0.01616827 -0.00253803 -0.0196726   0.03610305  0.00943614
-0.50137498 -0.68744849 -0.0651805  -0.05741992|-0.50137498 -0.68744849 -0.50137498 -0.50137498|-0.50137498  0.01302262  0.04347272  0.00740935  0.02689078  0.00445664 -0.03840157,-0.68744849 -0.0125376   0.02613592 -0.02448793  0.01069742 -0.01921021  0.0382685 
 1.55920034 -0.23748273 -0.07731652  0.71695788| 1.55920207 -0.46405185  1.55920207  1.55920207| 1.55920207  0.01760523 -0.00947031 -0.01458327  0.00223906  0.06491125 -0.03715152,-0.46405185 -0.02667821 -0.0242511  -0.01870265 -0.04728804  0.01190361  0.00271159
-0.85971539 -0.22609888 -0.06399359 -0.72883261|-0.85971842 -0.45196233 -0.85971842 -0.85971842|-0.85971842  0.03328911  0.02510816  0.02990817  0.01827827 -0.03322999  0.00975933,-0.45196233 -0.03273289  0.02524896  0.01423758 -0.03977944 -0.0068544  0.01174033
-0.80974689 -0.78521049  0.07154596 -0.08930678|-0.80974689 -0.78521049 -0.80974689 -0.80974689|-0.80974689  0.02322258  0.00342235  0.01559542 -0.02825053 -0.04686655 -0.03879404,-0.78521049  0.02103428  0.04867723 -0.0480972  -0.03536066  0.03097847 -0.0278441 
-0.6259897  -0.94782132 -0.0482299   0.05615478|-0.6259897  -0.94782132 -0.6259897  -0.6259897 |-0.6259897   0.00940912  0.00882463 -0.01552074 -0.01518259 -0.04203636 -0.00079814,-9.47821322e-01 -1.63413111e-02  3.49263292e-04 -3.15325216e-02 -3.49267336e-02  2.55140180e-02 -9.52941107e-03
 0.48138445 -0.79203681  0.07517787  0.05842975| 0.48138445 -0.79203681  0.48138445  0.48138445| 0.48138445  0.00595706  0.00621536  0.01637559  0.00378613 -0.03224561  0.06710006,-0.79203681 -0.00967946 -0.05606608 -0.00770193 -0.00269514 -0.0102297  0.00337189
-1.2828649   0.06543889 -0.08323056 -0.70225468|-1.28286547  0.21975485 -1.28286547 -1.28286547|-1.28286547 -0.03251384  0.03882702 -0.00560463 -0.04187865 -0.00715884 -0.05181509, 0.21975485 -0.0589535   0.03038544 -0.02196977  0.01706093  0.00462047 -0.02912003
-0.05909609 -0.04116728 -0.06677822 -0.06155063|-0.05909608 -0.04116728 -0.05909608 -0.05909608|-0.05909608 -0.00579275 -0.02600661 -0.02983585  0.02554771 -0.02930528  0.03843745,-0.04116728  0.03007369 -0.00845746 -0.03384568 -0.03999304  0.01088228 -0.00191315
 0.43066958  0.01898491 -0.1104034   0.08445369|0.43066957 0.01898451 0.43066957 0.43066957| 0.43066957 -0.02669484  0.00331472  0.03908224 -0.06835575  0.06674845 -0.03406599, 0.01898451 -0.01621621  0.03744038  0.01238313 -0.0496003  -0.00107896 -0.05518841
-0.01830283 -0.29643109 -0.08638919 -0.10407301|-0.01830277 -0.29643109 -0.01830277 -0.01830277|-0.01830277 -0.02430248 -0.04289021  0.05842593 -0.03793682  0.00806752  0.01476791,-0.29643109 -0.02818081  0.04573037 -0.04400176 -0.06517772  0.04417835 -0.00068326
 1.09392993 -0.21774965  0.09621609  0.74013292| 1.0939323  -0.44666469  1.0939323   1.0939323 | 1.0939323   0.03430256 -0.05089935  0.03318675  0.02476127  0.06204014  0.0109323 ,-0.44666469 -0.01621518 -0.00201083  0.01252534 -0.0255188  -0.04016036 -0.00956384
-0.18442349 -0.10748348 -0.08160205 -0.05696419|-0.18442348 -0.10748404 -0.18442348 -0.18442348|-0.18442348 -0.03250015 -0.00399784  0.06464413  0.00539023 -0.03374158 -0.01944344,-0.10748404  0.01848562 -0.03873702 -0.02439234 -0.02062516  0.01859097 -0.00842921
0.2009617  0.80094401 0.0969691  0.06705495|0.20096168 0.80094401 0.20096168 0.20096168| 0.20096168  0.00735668  0.02558868 -0.00350635 -0.030895   -0.08574549  0.02682153, 0.80094401  0.0416456  -0.03941503 -0.01650854 -0.02292173  0.01725822  0.01199881
-0.64738527 -0.82240618 -0.10061565 -0.08182148|-0.64738523 -0.82240616 -0.64738523 -0.64738523|-0.64738523  0.02936862 -0.00658027 -0.0238987   0.07035613  0.0255709  0.05767304,-0.82240616 -0.02551173 -0.02528469  0.02281177 -0.04036942  0.02923287 -0.0508525 
 0.20348082 -0.49996488  0.04829057  0.07510905| 0.20348082 -0.49996488  0.20348082  0.20348082| 0.20348082 -0.0074117  -0.01076064  0.01992291  0.0416657   0.00807809 -0.00285317,-0.49996488  0.00521712 -0.02896732  0.00592955 -0.01054134 -0.01990774 -0.06667186
-0.86018818  0.07056571 -0.07138425 -0.72884903|-0.86018918  0.23599862 -0.86018918 -0.86018918|-8.60189178e-01 -7.15155114e-04  2.19785440e-02 -7.72785426e-03  3.53348530e-02  1.88114914e-02 -5.59468630e-02, 0.23599862 -0.0138819  -0.00884827 -0.04598956  0.01787348 -0.04293262 -0.02413994
 0.07315047 -0.22945536  0.05255695  0.05779163| 0.07315049 -0.22945536  0.07315049  0.07315049| 0.07315049  0.03866206 -0.01422628  0.00577363 -0.00797364  0.03164636 -0.00302255,-0.22945536 -0.01540688 -0.00570613 -0.05358692  0.0121697   0.00851345 -0.00584071
 0.66283968 -0.59181485  0.11109265  0.06125311| 0.66283968 -0.59181485  0.66283968  0.66283968| 0.66283968  0.00915827 -0.01653461 -0.04239701  0.01369234  0.04378785 -0.09260985,-0.59181485 -0.00271562  0.00476066 -0.00279891 -0.04845333 -0.02438885 -0.02963996
