-5.13776703e-05  7.53708447e-01 -1.62032463e-03  6.27858639e-06|-0.01323219  0.75530226 -0.00157789  0.01239536|-0.01323219 -0.00157789  0.01290918, 0.75530226 -0.03710282  0.01239536
 0.23003928 -0.27930347  0.01239185 -0.06687956| 0.2336279  -0.27577649  0.02349357 -0.07773416| 0.2336279   0.02349357 -0.013794  ,-0.27577649  0.01123838 -0.07773416
 0.34955567 -0.18942454  0.06718008  0.038849  | 0.34940849 -0.19166942  0.06693161  0.00650492| 0.34940849  0.06693161 -0.06907207,-0.19166942  0.03307391  0.00650492
 4.52236924e-01  1.35721523e+00  2.07569600e-08 -4.62988400e-07| 0.45223092  1.34112392  0.04325841 -0.02105647|0.45223092 0.04325841 0.02893091, 1.34112392  0.01100193 -0.02105647
-0.33803669 -0.30067291  0.01630292  0.10312417|-0.33790656 -0.28349215  0.01470557  0.04773116|-0.33790656  0.01470557 -0.00901056,-0.28349215  0.06200294  0.04773116
 2.33484455e-01  3.06891964e-01 -3.59608497e-02  6.23885452e-06| 0.24193392  0.3079672  -0.04159624  0.0289172 | 2.41933916e-01 -4.15962368e-02  1.48754083e-04, 0.3079672  -0.00055965  0.0289172 
-1.26982130e-01  4.57085252e-02 -3.67750953e-02 -5.72929105e-05|-0.14016022  0.05248549 -0.02141804 -0.01372868|-0.14016022 -0.02141804 -0.05215948, 0.05248549 -0.00444814 -0.01372868
-4.96207307e-01  7.07362916e-02 -8.28580364e-06 -2.83944899e-02|-0.52111512  0.06497381  0.03221884 -0.02236534|-0.52111512  0.03221884  0.04389584, 0.06497381 -0.01534576 -0.02236534
-0.22581804  0.02987631 -0.06081591  0.05600671|-0.25121386  0.04163828 -0.03661746  0.01826207|-0.25121386 -0.03661746  0.08250728, 0.04163828 -0.02350376  0.01826207
 7.64716978e-02  7.22529090e-01 -3.17308413e-02 -2.67406984e-06| 0.07646929  0.72837102 -0.03504584 -0.02947345| 0.07646929 -0.03504584 -0.00268257, 0.72837102 -0.05969236 -0.02947345
 7.00121267e-01  5.40300838e-01 -4.27386796e-06  6.05324570e-05| 0.71084175  0.53143502 -0.01304269  0.00098678| 0.71084175 -0.01304269  0.00616219, 0.53143502 -0.04067731  0.00098678
-5.55088401e-01  7.61823098e-02 -7.87047082e-06  7.72729879e-02|-0.56852567  0.07997243  0.03373086  0.04910737|-0.56852567  0.03373086  0.01467814,0.07997243 0.03891117 0.04910737
-2.83120327e-01 -3.35081860e-01  4.05799983e-02  1.04770481e-05|-0.29197512 -0.3318427   0.03027244 -0.038253  |-0.29197512  0.03027244 -0.05762621,-0.3318427  -0.00764456 -0.038253  
6.29627643e-01 2.29357853e-01 1.07626691e-05 4.50869705e-04|0.62413585 0.22673628 0.04648982 0.01769513|0.62413585 0.04648982 0.00149574,0.22673628 0.01009432 0.01769513
-3.37203238e-01  6.01870218e-01  3.28559230e-02 -8.04204943e-06|-0.34453659  0.59953347  0.03059803 -0.02977611|-0.34453659  0.03059803  0.04408676, 0.59953347  0.01095644 -0.02977611
 2.88499865e-01 -7.78197854e-01  1.64299935e-02 -5.03137727e-06| 0.29619979 -0.7636038   0.01953622 -0.05638891|0.29619979 0.01953622 0.00441143,-0.7636038  -0.04776724 -0.05638891
-0.23843618 -0.13646967  0.04680191  0.03538333|-0.24527791 -0.12167046  0.04998318  0.01406054|-0.24527791  0.04998318  0.02883434,-0.12167046 -0.01905284  0.01406054
 0.09089664 -0.01915873  0.01767331 -0.04243874| 0.10157797 -0.01358299  0.00415319 -0.03480023|0.10157797 0.00415319 0.03612082,-0.01358299 -0.03106333 -0.03480023
 0.35798024 -0.01258489  0.04291689  0.05105096| 0.37103772 -0.01794442  0.04343947  0.03595536| 0.37103772  0.04343947 -0.0445575 ,-0.01794442 -0.00096812  0.03595536
 8.48040508e-01  2.17434281e-01 -3.68182990e-06 -2.43867305e-04| 8.56500105e-01  2.20785510e-01 -1.84261892e-02 -3.09166095e-04| 0.8565001  -0.01842619 -0.0120073 , 0.22078551 -0.01748653 -0.00030917
 2.71457757e-01  3.29427118e-01 -4.90345991e-02  4.15005972e-05| 0.28206843  0.33271178 -0.03424441 -0.02186952| 0.28206843 -0.03424441 -0.07076321, 0.33271178  0.01933516 -0.02186952
-2.62495643e-01 -5.49951094e-01 -3.54606885e-02  5.18824042e-06|-0.27594041 -0.52993399 -0.03514658  0.02679938|-0.27594041 -0.03514658 -0.0359513 ,-0.52993399 -0.04761865  0.02679938
8.32544281e-01 7.68153373e-01 4.78200397e-06 3.67117119e-05| 0.83023519  0.75305749 -0.00810119  0.02176387| 0.83023519 -0.00810119  0.0140623 ,0.75305749 0.04712577 0.02176387
 0.13290163 -0.69603381 -0.04906418  0.02938649| 0.13540987 -0.69281555 -0.05347024  0.00635036| 0.13540987 -0.05347024  0.01374746,-0.69281555  0.06621001  0.00635036
 0.56521482  0.19308417 -0.04360956 -0.05229006| 0.57961305  0.19529687 -0.05438676 -0.05328623| 0.57961305 -0.05438676 -0.01911532, 0.19529687  0.00875448 -0.05328623
 0.07759455 -0.58659858 -0.02114986  0.05004243| 0.08233843 -0.58549084 -0.01810713  0.01847802| 0.08233843 -0.01810713  0.01175024,-0.58549084 -0.04660265  0.01847802
 5.54370523e-01 -4.15630386e-01 -3.10641844e-02 -1.15063087e-06| 0.57163344 -0.40456749 -0.03565108 -0.01878984| 0.57163344 -0.03565108 -0.00484776,-0.40456749  0.01784944 -0.01878984
-1.00560257e+00 -5.02146713e-02 -5.43720550e-06 -3.30026336e-02|-1.01451807 -0.06069121  0.03891724 -0.00370382|-1.01451807  0.03891724  0.02283556,-0.06069121  0.0286955  -0.00370382
-0.37079979  0.08909454  0.02082708  0.00783126|-0.38398228  0.07349326  0.04095607  0.02552554|-0.38398228  0.04095607 -0.00708058, 0.07349326 -0.00131333  0.02552554
-4.20907350e-01  2.96164636e-01 -1.02511005e-06  1.82686606e-06|-0.43358112  0.30451208 -0.00323153 -0.02458114|-0.43358112 -0.00323153  0.02741141, 0.30451208  0.01950874 -0.02458114
-0.40350761 -0.3057236   0.02710193  0.1111155 |-0.42013431 -0.29837201  0.03385024  0.00774655|-0.42013431  0.03385024  0.02275502,-0.29837201 -0.07127934  0.00774655
 5.94816067e-01  2.42914207e-01 -3.59878123e-06  3.95477914e-02|0.59816379 0.23757201 0.00135067 0.05545378| 0.59816379  0.00135067 -0.01219804, 0.23757201 -0.01692161  0.05545378
-5.06459699e-01  6.16741123e-01  2.62167825e-02  8.75564819e-06|-0.51447079  0.64380284  0.0447024   0.02408978|-0.51447079  0.0447024  -0.00707077,0.64380284 0.03391098 0.02408978
 0.4111573   0.06219579  0.03292845 -0.07431956| 0.43064664  0.05115248  0.02939374 -0.00243672| 0.43064664  0.02939374 -0.04919119, 0.05115248  0.05075374 -0.00243672
 9.43629954e-02 -3.57026973e-01  1.72456017e-02 -2.06581499e-06| 0.09849382 -0.35742117  0.01463866  0.02161385| 0.09849382  0.01463866 -0.01193851,-0.35742117  0.01761589  0.02161385
0.09839646 0.11174065 0.01453735 0.05302443|0.10176711 0.11487442 0.01184938 0.03625695|0.10176711 0.01184938 0.01540644, 0.11487442 -0.02759727  0.03625695
-5.50361761e-02 -6.74964555e-01 -2.83285019e-02 -2.32088453e-07|-0.05797218 -0.6679999  -0.02054275  0.00780552|-0.05797218 -0.02054275  0.03642473,-0.6679999   0.01227831  0.00780552
 8.34206037e-01 -7.57839096e-01 -1.72045245e-06  9.37441601e-06| 0.84498025 -0.75677529  0.00196331 -0.00547863| 0.84498025  0.00196331 -0.05080823,-0.75677529  0.02860715 -0.00547863
-0.22428934 -0.11388035 -0.00900386 -0.01511576|-0.22741195 -0.11588079 -0.0195794  -0.00849761|-0.22741195 -0.0195794  -0.00107421,-0.11588079 -0.0108835  -0.00849761
-0.3504127  -0.33769481  0.01976864  0.03414936|-0.35933408 -0.33487087  0.00877019  0.01665299|-0.35933408  0.00877019  0.04245904,-0.33487087  0.02660304  0.01665299
1.72581779e-02 7.87964508e-02 3.95005063e-05 7.04836404e-02|0.01346095 0.08780405 0.03462542 0.02585429|0.01346095 0.03462542 0.04322543, 0.08780405 -0.03167303  0.02585429
5.51121484e-02 1.05342387e+00 5.53790569e-02 8.48399300e-06| 7.50954096e-02  1.03633328e+00  3.39731281e-02 -1.02937663e-03| 0.07509541  0.03397313 -0.01917061, 1.03633328e+00  5.09197206e-02 -1.02937663e-03
-5.89096235e-01 -3.73027570e-01 -1.45810537e-06  2.62662058e-09|-5.78713048e-01 -3.72847691e-01 -1.36643773e-03  1.73012507e-04|-0.57871305 -0.00136644 -0.00921698,-3.72847691e-01  1.02619658e-02  1.73012507e-04
-0.34455819  0.07557678 -0.02835097 -0.0289545 |-0.35733496  0.07729586 -0.03613843 -0.02696542|-0.35733496 -0.03613843  0.00451174, 0.07729586 -0.0096741  -0.02696542
 0.0978727  -0.1484102  -0.03318052 -0.02027552| 0.10695835 -0.15307116 -0.02688341 -0.01211204| 0.10695835 -0.02688341 -0.03114995,-0.15307116 -0.00326025 -0.01211204
 0.4474256  -0.04200488  0.04638937  0.03765856| 0.46630028 -0.03881071  0.04682749  0.01121446| 0.46630028  0.04682749 -0.02714353,-0.03881071 -0.03204268  0.01121446
-0.28485494  0.06456497  0.03181278  0.07318614|-0.2894503   0.07439328  0.03088428  0.03484946|-0.2894503   0.03088428  0.02932431,0.07439328 0.03295512 0.03484946
-4.31629604e-01 -1.88008954e-01 -4.81164907e-06 -6.05374488e-02|-0.42077186 -0.1786775  -0.00148017 -0.03040928|-0.42077186 -0.00148017  0.04747486,-0.1786775  -0.03873796 -0.03040928
 1.06285734e+00  4.45954184e-01 -7.63376218e-06  7.95871301e-05|1.06007074 0.446798   0.00794127 0.02331743|1.06007074e+00 7.94126790e-03 7.01799404e-04, 0.446798   -0.00739343  0.02331743
-1.34502417e-01  2.10402110e-01  5.02330688e-02 -1.00948129e-05|-0.1443245   0.20864646  0.04480138  0.0236965 |-0.1443245   0.04480138 -0.01715557, 0.20864646 -0.02196173  0.0236965 
 2.88347615e-04  7.34391457e-01 -1.17430035e-02  1.02865047e-05| 0.0296542   0.72664813 -0.0065423   0.00780988| 0.0296542  -0.0065423   0.06602402, 0.72664813 -0.01818288  0.00780988
 3.37196063e-01 -3.88622499e-01 -5.35632631e-02  1.38403296e-05| 0.34589948 -0.38263671 -0.00603749 -0.00824117| 0.34589948 -0.00603749  0.1007451 ,-0.38263671  0.00786838 -0.00824117
 9.48823063e-01  5.11967048e-01 -6.77816657e-07  2.60420889e-06| 0.9569548   0.52329492  0.0108506  -0.00145172|0.9569548  0.0108506  0.01434656, 0.52329492 -0.01328906 -0.00145172
 4.12897412e-01 -1.27007993e-01  1.80052930e-06  8.17775325e-02| 0.38025065 -0.11556441 -0.01249377  0.01870802| 0.38025065 -0.01249377  0.02700984,-0.11556441 -0.06619321  0.01870802
 7.65665177e-01 -4.08257792e-01 -1.34211777e-05  1.25975979e-02| 0.75652453 -0.40192272 -0.06273204  0.0084113 | 0.75652453 -0.06273204  0.04408228,-0.40192272 -0.03549185  0.0084113 
0.03551202 0.28159331 0.05829402 0.03880879|0.0358332  0.27248743 0.07082235 0.02383612| 0.0358332   0.07082235 -0.00422264, 0.27248743 -0.04821654  0.02383612
-1.70502430e-02 -7.32698012e-01  5.42856101e-02  6.60455660e-06|-0.02787795 -0.72602574  0.04073     0.00492572|-0.02787795  0.04073     0.03352379,-0.72602574 -0.00872164  0.00492572
 3.09340091e-01 -1.09598446e+00  3.42933026e-06  2.60191101e-07| 0.29593003 -1.04522362 -0.00843183 -0.03992134| 0.29593003 -0.00843183  0.03638578,-1.04522362 -0.03564844 -0.03992134
-4.87485062e-01 -9.09908034e-01 -2.63080541e-06  2.34895937e-05|-0.46940586 -0.91404412 -0.01029154  0.01316144|-0.46940586 -0.01029154  0.02195272,-0.91404412  0.0308551   0.01316144
-6.98497795e-02 -1.01176704e+00  5.17430383e-02  8.38706939e-06|-0.07903187 -1.02186472  0.04496511  0.00739049|-0.07903187  0.04496511 -0.02709716,-1.02186472  0.03441412  0.00739049
-3.47222826e-02 -5.84111072e-01  3.78624661e-02  6.26530086e-06|-0.02553849 -0.57278982  0.04992008  0.02232329|-0.02553849  0.04992008  0.02018403,-0.57278982  0.03053835  0.02232329
-0.45446525 -0.19910942 -0.03206874 -0.06658075|-0.47888774 -0.20079537 -0.01939262 -0.0249443 |-0.47888774 -0.01939262 -0.06209123,-0.20079537  0.04013793 -0.0249443 
-5.50124421e-01 -1.62263481e-01  3.23409267e-06  1.95539184e-02|-0.55033234 -0.16609423  0.01928402  0.00433755|-0.55033234  0.01928402 -0.00550981,-0.16609423 -0.0147582   0.00433755
-5.93372525e-01  3.80389831e-01  5.56509567e-07 -2.28309442e-07|-0.59248392  0.37023562  0.00221528 -0.01396427|-0.59248392  0.00221528 -0.04587958, 0.37023562 -0.00140979 -0.01396427
-0.1443199   0.54870293 -0.01933759  0.03362827|-0.16252881  0.55862509 -0.01156506  0.02542506|-0.16252881 -0.01156506  0.02350226, 0.55862509 -0.03606305  0.02542506
 7.83038126e-01 -4.02338800e-01  4.10052641e-06 -8.11588452e-06| 0.77961425 -0.37774013 -0.03432881 -0.0071665 | 0.77961425 -0.03432881 -0.04071645,-0.37774013 -0.03611904 -0.0071665 
 0.39443715 -0.15574109 -0.01677027  0.12716474| 0.39784464 -0.1537224  -0.02994413  0.01211914| 0.39784464 -0.02994413  0.00459037,-0.1537224  -0.08051959  0.01211914
-0.15716728 -0.31709843 -0.03727655 -0.0268538 |-0.1634551  -0.31505433 -0.04234285 -0.04439641|-0.1634551  -0.04234285  0.02919238,-0.31505433  0.00657108 -0.04439641
-6.25168823e-01 -4.89525242e-01 -5.07217479e-06  1.57315079e-04|-6.12112574e-01 -4.93041780e-01  2.06270386e-04  3.13909753e-02|-6.12112574e-01  2.06270386e-04  3.51508831e-02,-0.49304178  0.02157348  0.03139098
 4.34632020e-01 -4.28774277e-01  2.62842961e-02  2.22214113e-05| 0.44775814 -0.41376512  0.00903807 -0.03877485|0.44775814 0.00903807 0.05069417,-0.41376512 -0.00206594 -0.03877485
-4.15472872e-01  6.54203508e-01  3.70215379e-02 -7.66495998e-06|-0.42565233  0.62578141  0.03231478  0.00738425|-0.42565233  0.03231478 -0.06616655, 0.62578141 -0.00732212  0.00738425
 1.11279144e-01  3.71575759e-01 -2.10004624e-02  1.32424579e-06| 0.11646223  0.3831467  -0.01415086 -0.02312225| 0.11646223 -0.01415086 -0.02213086, 0.3831467   0.01306882 -0.02312225
-4.04922077e-02 -2.89443180e-02  2.79266680e-05 -8.71373110e-04|-0.03993648 -0.03778745  0.0105886  -0.02202317|-0.03993648  0.0105886   0.00142391,-0.03778745 -0.01339753 -0.02202317
 4.19833529e-01 -2.13450584e-01  5.88611263e-02 -4.69431349e-06| 0.42114173 -0.22014334  0.07284671  0.00183543|0.42114173 0.07284671 0.00576784,-0.22014334  0.00766044  0.00183543
-2.38948798e-01 -5.62476254e-02 -2.60027836e-06 -4.09242621e-02|-0.24144967 -0.05397736 -0.00748328 -0.00916582|-0.24144967 -0.00748328  0.00429426,-0.05397736  0.02369473 -0.00916582
-0.17218339 -0.47422273 -0.01723599  0.01716254|-0.18165037 -0.46849281 -0.01012896  0.04344178|-0.18165037 -0.01012896  0.00759927,-0.46849281  0.01681821  0.04344178
 0.02642009  0.22354977 -0.01057026 -0.05057128| 0.03013763  0.22289178 -0.01501566 -0.04920467| 0.03013763 -0.01501566 -0.0318884 , 0.22289178  0.03177521 -0.04920467
 1.94899969e-01 -1.03907704e-02  4.93404785e-02 -8.19227320e-05| 0.19424356 -0.00273753  0.05422871 -0.00245742| 0.19424356  0.05422871 -0.0291091 ,-0.00273753  0.05897212 -0.00245742
 0.01954713 -0.01297527 -0.03599595  0.04341859| 0.03135738 -0.0126261  -0.00700272  0.02257311| 0.03135738 -0.00700272 -0.04273114,-0.0126261  -0.02302583  0.02257311
-0.28863726 -0.17159236 -0.04661494  0.12025542|-0.29341345 -0.17160502 -0.05005715  0.02581766|-0.29341345 -0.05005715  0.03912726,-0.17160502  0.07703172  0.02581766
 3.82094372e-01 -3.04440314e-01  6.89877271e-02  4.60346848e-05| 0.39237578 -0.30873062  0.07259241  0.0226859 |0.39237578 0.07259241 0.03032592,-0.30873062  0.02956471  0.0226859 
 2.41045263e-01  4.61115836e-01  5.88666453e-02 -7.21563492e-06| 0.24739058  0.45092984  0.05281123 -0.02372054| 0.24739058  0.05281123 -0.01892273, 0.45092984 -0.01111223 -0.02372054
 5.78803005e-01 -1.72311668e-01 -5.66377696e-06 -2.43309110e-04| 0.57686716 -0.16732527  0.02090934 -0.00064252| 0.57686716  0.02090934 -0.03422985,-0.16732527  0.00845418 -0.00064252
 8.84035806e-01 -5.04884763e-02  9.95868832e-06  1.78064750e-04| 0.8482141  -0.05382624 -0.06023061 -0.00703126| 0.8482141  -0.06023061  0.05490932,-0.05382624 -0.00688155 -0.00703126
-8.13909615e-01 -2.74040450e-01  7.51566700e-06  2.64443606e-02|-0.82511088 -0.27091568 -0.01932586  0.00284773|-0.82511088 -0.01932586 -0.01349364,-0.27091568 -0.02912558  0.00284773
-2.06183975e-01  7.17660122e-01 -1.58288163e-02  2.32400763e-06|-0.22307594  0.71579399 -0.02153901 -0.02458632|-0.22307594 -0.02153901  0.01985606, 0.71579399  0.04655724 -0.02458632
-1.28583931e+00  5.29014324e-01  4.60989620e-06 -5.70811170e-04|-1.30993293  0.53295675 -0.05143765 -0.03362521|-1.30993293 -0.05143765  0.00292006, 0.53295675 -0.02861017 -0.03362521
 0.23258196  0.44292748 -0.04265527  0.08514929| 0.25807513  0.43367094 -0.04371726  0.0013805 | 0.25807513 -0.04371726  0.04008165,0.43367094 0.06710751 0.0013805 
3.93584394e-01 1.14789239e-01 8.09694047e-06 8.06187857e-02| 0.41233708  0.10478455 -0.00623378  0.04912684| 0.41233708 -0.00623378 -0.05272407, 0.10478455 -0.05281902  0.04912684
 2.19414165e-01  2.34809617e-01  2.27883498e-06 -4.53092284e-02| 0.20262936  0.23700736  0.00503183 -0.05255959| 0.20262936  0.00503183 -0.02137735, 0.23700736  0.00326774 -0.05255959
-0.21628484  0.4268468   0.03848803  0.04197381|-0.22829562  0.41328833  0.02059875  0.00537162|-0.22829562  0.02059875  0.04544868, 0.41328833 -0.05713078  0.00537162
 0.53698412  0.10622904 -0.01287377 -0.08362028| 0.55456885  0.0984061  -0.02471117 -0.01949522| 0.55456885 -0.02471117 -0.0028888 , 0.0984061  -0.05532601 -0.01949522
0.41650401 0.21874994 0.02609614 0.03766723|0.426643   0.21182177 0.02206967 0.04328654|0.426643   0.02206967 0.06455762, 0.21182177 -0.03042735  0.04328654
 3.83675682e-01  1.88022179e-01  4.15863676e-06 -1.89113834e-02| 0.38125802  0.17437134 -0.01038621 -0.01821805| 0.38125802 -0.01038621 -0.05529305, 0.17437134 -0.02101331 -0.01821805
 1.80884214e-01  6.89993685e-01  2.23107874e-02 -6.11784802e-06|0.18924469 0.68051491 0.0255018  0.01445565|0.18924469 0.0255018  0.03284526, 0.68051491 -0.00303667  0.01445565
 6.07666602e-01 -4.31696082e-01  3.98770590e-06 -1.35700071e-05| 0.60654637 -0.41124361 -0.01015577 -0.04844515| 0.60654637 -0.01015577 -0.01852527,-0.41124361 -0.02713193 -0.04844515
-3.32320536e-01  1.28870721e-02 -4.55064087e-02  4.06501415e-05|-0.34151267  0.01338689 -0.00429066 -0.00309523|-0.34151267 -0.00429066  0.09556141, 0.01338689  0.00766392 -0.00309523
3.14380537e-01 3.48628609e-01 1.72412427e-06 1.12064748e-06| 0.31917623  0.33415413  0.01204748 -0.00224781|0.31917623 0.01204748 0.04785553, 0.33415413 -0.00325419 -0.00224781
-2.28168835e-01 -3.30433585e-01 -2.54468886e-02 -1.38419974e-04|-0.23829341 -0.32004355 -0.02060037 -0.0217795 |-0.23829341 -0.02060037 -0.04588353,-0.32004355 -0.02093511 -0.0217795 
 0.4145781   0.1249834   0.04188073 -0.01664317| 0.43621492  0.11831612  0.05538282 -0.01914385| 0.43621492  0.05538282 -0.02354825, 0.11831612 -0.00702817 -0.01914385
0.2806973  0.17974972 0.00546261 0.00420269|2.87167687e-01 1.81741328e-01 1.14665359e-04 3.50756868e-03|2.87167687e-01 1.14665359e-04 1.67074450e-02,0.18174133 0.01339832 0.00350757
-0.09821169  0.26363122  0.0174111   0.03028039|-0.10509398  0.26235879  0.01063883  0.05264956|-0.10509398  0.01063883  0.0141151 , 0.26235879 -0.01550968  0.05264956
-5.29315459e-01 -5.41753871e-01  3.90427113e-06  2.58697776e-05|-0.54687316 -0.53753209  0.00420819  0.04501153|-0.54687316  0.00420819 -0.02774476,-0.53753209 -0.02633875  0.04501153
 3.69600322e-01 -1.64314698e-02 -2.47731802e-05 -6.93670637e-02| 0.37816661 -0.01050542  0.01025257 -0.01244156|0.37816661 0.01025257 0.01916804,-0.01050542  0.02736948 -0.01244156
-9.34285768e-02  1.39275026e+00 -1.04677677e-02 -1.04191987e-05|-0.09576395  1.36178786 -0.00250077 -0.02577757|-0.09576395 -0.00250077  0.0144432 , 1.36178786 -0.02996882 -0.02577757
-0.33772762  0.14452696  0.04138738 -0.00546153|-0.34243843  0.14359383  0.0552381  -0.02823614|-0.34243843  0.0552381  -0.00882062, 0.14359383  0.00106307 -0.02823614
 5.46430709e-01 -5.61974353e-01 -7.86383998e-06  1.55645175e-02| 0.52926764 -0.55246724  0.00873811  0.06591367|0.52926764 0.00873811 0.00437961,-0.55246724 -0.00371027  0.06591367
 0.35719943 -0.11927526 -0.02892082 -0.04746218| 0.36911811 -0.12433247 -0.03749473 -0.00729564| 0.36911811 -0.03749473 -0.00166796,-0.12433247  0.03674466 -0.00729564
-4.64934445e-01  8.42169723e-01  2.65579739e-02 -1.02490810e-05|-0.46948393  0.81013488  0.02367809 -0.0137817 |-0.46948393  0.02367809  0.06776848, 0.81013488  0.04898047 -0.0137817 
 1.56368975e-01  1.20794521e+00  6.27681566e-02 -9.53107788e-06|0.18149382 1.22901828 0.04762052 0.0212577 | 0.18149382  0.04762052 -0.05222479,1.22901828 0.00343261 0.0212577 
-4.05610363e-01  7.07910272e-02 -1.13566209e-05  3.11457368e-02|-0.39460287  0.05797933  0.02807233  0.03258872|-0.39460287  0.02807233 -0.01212837, 0.05797933 -0.00574502  0.03258872
 9.49346923e-01  8.57452864e-01  6.07926949e-07 -4.60085988e-06| 0.98504118  0.8282613   0.00688357 -0.02198283|0.98504118 0.00688357 0.02900715, 0.8282613   0.02749177 -0.02198283
